state,abbreviation,name,price,date
Alabama,AL,Autauga,$3.8240,2026-06-04
Alabama,AL,Baldwin,$3.7300,2026-06-04
Alabama,AL,Barbour,$3.9840,2026-06-04
Alabama,AL,Bibb,$3.9770,2026-06-04
Alabama,AL,Blount,$3.9230,2026-06-04
Alabama,AL,Bullock,$4.0260,2026-06-04
Alabama,AL,Butler,$3.9810,2026-06-04
Alabama,AL,Calhoun,$3.8470,2026-06-04
Alabama,AL,Chambers,$3.7380,2026-06-04
Alabama,AL,Cherokee,$3.7540,2026-06-04
Alabama,AL,Chilton,$4.0040,2026-06-04
Alabama,AL,Choctaw,$4.0800,2026-06-04
Alabama,AL,Clarke,$4.1010,2026-06-04
Alabama,AL,Clay,$4.0390,2026-06-04
Alabama,AL,Cleburne,$3.9030,2026-06-04
Alabama,AL,Coffee,$3.9400,2026-06-04
Alabama,AL,Colbert,$3.8310,2026-06-04
Alabama,AL,Conecuh,$4.1360,2026-06-04
Alabama,AL,Coosa,$3.9950,2026-06-04
Alabama,AL,Covington,$3.9450,2026-06-04
Alabama,AL,Crenshaw,$3.9870,2026-06-04
Alabama,AL,Cullman,$3.8350,2026-06-04
Alabama,AL,Dale,$3.9300,2026-06-04
Alabama,AL,Dallas,$3.9240,2026-06-04
Alabama,AL,De Kalb,$3.8080,2026-06-04
Alabama,AL,Elmore,$3.8520,2026-06-04
Alabama,AL,Escambia,$3.8650,2026-06-04
Alabama,AL,Etowah,$3.7880,2026-06-04
Alabama,AL,Fayette,$3.9640,2026-06-04
Alabama,AL,Franklin,$3.8920,2026-06-04
Alabama,AL,Geneva,$3.9100,2026-06-04
Alabama,AL,Greene,$4.1580,2026-06-04
Alabama,AL,Hale,$3.9370,2026-06-04
Alabama,AL,Henry,$3.8440,2026-06-04
Alabama,AL,Houston,$3.8240,2026-06-04
Alabama,AL,Jackson,$3.9280,2026-06-04
Alabama,AL,Jefferson,$3.9090,2026-06-04
Alabama,AL,Lamar,$3.9510,2026-06-04
Alabama,AL,Lauderdale,$3.8340,2026-06-04
Alabama,AL,Lawrence,$3.8630,2026-06-04
Alabama,AL,Lee,$3.8420,2026-06-04
Alabama,AL,Limestone,$3.8940,2026-06-04
Alabama,AL,Lowndes,$3.9490,2026-06-04
Alabama,AL,Macon,$4.0210,2026-06-04
Alabama,AL,Madison,$3.8620,2026-06-04
Alabama,AL,Marengo,$3.8860,2026-06-04
Alabama,AL,Marion,$3.9210,2026-06-04
Alabama,AL,Marshall,$3.7880,2026-06-04
Alabama,AL,Mobile,$3.7830,2026-06-04
Alabama,AL,Monroe,$3.9870,2026-06-04
Alabama,AL,Montgomery,$3.8520,2026-06-04
Alabama,AL,Morgan,$3.7760,2026-06-04
Alabama,AL,Perry,$4.2320,2026-06-04
Alabama,AL,Pickens,$3.9410,2026-06-04
Alabama,AL,Pike,$4.0900,2026-06-04
Alabama,AL,Randolph,$3.9540,2026-06-04
Alabama,AL,Russell,$3.9430,2026-06-04
Alabama,AL,Shelby,$3.8610,2026-06-04
Alabama,AL,Saint Clair,$3.8120,2026-06-04
Alabama,AL,Sumter,$4.0010,2026-06-04
Alabama,AL,Talladega,$3.8850,2026-06-04
Alabama,AL,Tallapoosa,$4.0020,2026-06-04
Alabama,AL,Tuscaloosa,$3.8140,2026-06-04
Alabama,AL,Walker,$3.8720,2026-06-04
Alabama,AL,Washington,$4.1010,2026-06-04
Alabama,AL,Wilcox,$4.3250,2026-06-04
Alabama,AL,Winston,$3.9500,2026-06-04
Alaska,AK,Aleutians East,,2026-06-04
Alaska,AK,Aleutians West,,2026-06-04
Alaska,AK,Anchorage,$5.2630,2026-06-04
Alaska,AK,Bethel,,2026-06-04
Alaska,AK,Bristol Bay,,2026-06-04
Alaska,AK,Denali,$5.5250,2026-06-04
Alaska,AK,Dillingham,,2026-06-04
Alaska,AK,Fairbanks North Star,$5.2270,2026-06-04
Alaska,AK,Haines,$5.7890,2026-06-04
Alaska,AK,Juneau,$4.8760,2026-06-04
Alaska,AK,Kenai Peninsula,$5.3130,2026-06-04
Alaska,AK,Ketchikan Gateway,$4.9390,2026-06-04
Alaska,AK,Kodiak Island,$5.6790,2026-06-04
Alaska,AK,Matanuska Susitna,$5.0300,2026-06-04
Alaska,AK,Nome,,2026-06-04
Alaska,AK,North Slope,,2026-06-04
Alaska,AK,Northwest Arctic,,2026-06-04
Alaska,AK,Lake and Peninsula,,2026-06-04
Alaska,AK,Prince Wales Ketchikan,$5.3390,2026-06-04
Alaska,AK,Sitka,$4.9940,2026-06-04
Alaska,AK,Skagway Hoonah Angoon,,2026-06-04
Alaska,AK,Southeast Fairbanks,$5.2830,2026-06-04
Alaska,AK,Valdez Cordova,$5.5550,2026-06-04
Alaska,AK,Wade Hampton,,2026-06-04
Alaska,AK,Wrangell Petersburg,$4.9090,2026-06-04
Alaska,AK,Yakutat,,2026-06-04
Alaska,AK,Yukon Koyukuk,$5.4490,2026-06-04
Arizona,AZ,Apache,$4.5710,2026-06-04
Arizona,AZ,Cochise,$4.6040,2026-06-04
Arizona,AZ,Coconino,$4.7670,2026-06-04
Arizona,AZ,Gila,$4.7260,2026-06-04
Arizona,AZ,Graham,$4.7110,2026-06-04
Arizona,AZ,Greenlee,$4.5970,2026-06-04
Arizona,AZ,La Paz,$4.6870,2026-06-04
Arizona,AZ,Maricopa,$4.6070,2026-06-04
Arizona,AZ,Mohave,$4.7650,2026-06-04
Arizona,AZ,Navajo,$4.5890,2026-06-04
Arizona,AZ,Pima,$4.5090,2026-06-04
Arizona,AZ,Pinal,$4.5070,2026-06-04
Arizona,AZ,Santa Cruz,$4.6610,2026-06-04
Arizona,AZ,Yavapai,$4.7910,2026-06-04
Arizona,AZ,Yuma,$4.7340,2026-06-04
Arkansas,AR,Arkansas,$3.8350,2026-06-04
Arkansas,AR,Ashley,$3.9560,2026-06-04
Arkansas,AR,Baxter,$3.9140,2026-06-04
Arkansas,AR,Benton,$3.7760,2026-06-04
Arkansas,AR,Boone,$3.9470,2026-06-04
Arkansas,AR,Bradley,$3.9800,2026-06-04
Arkansas,AR,Calhoun,$3.9990,2026-06-04
Arkansas,AR,Carroll,$3.8930,2026-06-04
Arkansas,AR,Chicot,$3.7880,2026-06-04
Arkansas,AR,Clark,$4.0470,2026-06-04
Arkansas,AR,Clay,$4.0140,2026-06-04
Arkansas,AR,Cleburne,$3.8850,2026-06-04
Arkansas,AR,Cleveland,$3.9490,2026-06-04
Arkansas,AR,Columbia,$4.0610,2026-06-04
Arkansas,AR,Conway,$3.8030,2026-06-04
Arkansas,AR,Craighead,$3.6510,2026-06-04
Arkansas,AR,Crawford,$3.8050,2026-06-04
Arkansas,AR,Crittenden,$3.8410,2026-06-04
Arkansas,AR,Cross,$3.9870,2026-06-04
Arkansas,AR,Dallas,$3.9330,2026-06-04
Arkansas,AR,Desha,$4.1490,2026-06-04
Arkansas,AR,Drew,$4.0130,2026-06-04
Arkansas,AR,Faulkner,$3.7330,2026-06-04
Arkansas,AR,Franklin,$3.7710,2026-06-04
Arkansas,AR,Fulton,$3.9370,2026-06-04
Arkansas,AR,Garland,$3.8170,2026-06-04
Arkansas,AR,Grant,$3.8480,2026-06-04
Arkansas,AR,Greene,$3.6320,2026-06-04
Arkansas,AR,Hempstead,$3.9780,2026-06-04
Arkansas,AR,Hot Spring,$3.8870,2026-06-04
Arkansas,AR,Howard,$4.1530,2026-06-04
Arkansas,AR,Independence,$3.9440,2026-06-04
Arkansas,AR,Izard,$4.0990,2026-06-04
Arkansas,AR,Jackson,$3.9570,2026-06-04
Arkansas,AR,Jefferson,$3.7970,2026-06-04
Arkansas,AR,Johnson,$3.8080,2026-06-04
Arkansas,AR,Lafayette,$4.1190,2026-06-04
Arkansas,AR,Lawrence,$3.9100,2026-06-04
Arkansas,AR,Lee,$3.9990,2026-06-04
Arkansas,AR,Lincoln,$4.0040,2026-06-04
Arkansas,AR,Little River,$3.9620,2026-06-04
Arkansas,AR,Logan,$3.9350,2026-06-04
Arkansas,AR,Lonoke,$3.8930,2026-06-04
Arkansas,AR,Madison,$3.7800,2026-06-04
Arkansas,AR,Marion,$3.9540,2026-06-04
Arkansas,AR,Miller,$3.9240,2026-06-04
Arkansas,AR,Mississippi,$3.8600,2026-06-04
Arkansas,AR,Monroe,$3.8660,2026-06-04
Arkansas,AR,Montgomery,$4.2320,2026-06-04
Arkansas,AR,Nevada,$3.9750,2026-06-04
Arkansas,AR,Newton,$4.0110,2026-06-04
Arkansas,AR,Ouachita,$4.0880,2026-06-04
Arkansas,AR,Perry,$3.8810,2026-06-04
Arkansas,AR,Phillips,$4.0490,2026-06-04
Arkansas,AR,Pike,$3.9940,2026-06-04
Arkansas,AR,Poinsett,$3.9370,2026-06-04
Arkansas,AR,Polk,$3.8130,2026-06-04
Arkansas,AR,Pope,$3.9680,2026-06-04
Arkansas,AR,Prairie,$3.8010,2026-06-04
Arkansas,AR,Pulaski,$3.8620,2026-06-04
Arkansas,AR,Randolph,$3.8130,2026-06-04
Arkansas,AR,Saline,$3.8330,2026-06-04
Arkansas,AR,Scott,$3.9170,2026-06-04
Arkansas,AR,Searcy,$3.8390,2026-06-04
Arkansas,AR,Sebastian,$3.8560,2026-06-04
Arkansas,AR,Sevier,$4.0160,2026-06-04
Arkansas,AR,Sharp,$3.9700,2026-06-04
Arkansas,AR,Saint Francis,$3.8670,2026-06-04
Arkansas,AR,Stone,$4.0320,2026-06-04
Arkansas,AR,Union,$4.1500,2026-06-04
Arkansas,AR,Van Buren,$3.8490,2026-06-04
Arkansas,AR,Washington,$3.8160,2026-06-04
Arkansas,AR,White,$3.7970,2026-06-04
Arkansas,AR,Woodruff,$3.9990,2026-06-04
Arkansas,AR,Yell,$3.9540,2026-06-04
California,CA,Alameda,$6.0570,2026-06-04
California,CA,Alpine,,2026-06-04
California,CA,Amador,$5.9480,2026-06-04
California,CA,Butte,$5.8350,2026-06-04
California,CA,Calaveras,$5.8700,2026-06-04
California,CA,Colusa,$5.9170,2026-06-04
California,CA,Contra Costa,$6.0910,2026-06-04
California,CA,Del Norte,$6.0540,2026-06-04
California,CA,El Dorado,$6.0860,2026-06-04
California,CA,Fresno,$5.9670,2026-06-04
California,CA,Glenn,$5.7790,2026-06-04
California,CA,Humboldt,$6.4450,2026-06-04
California,CA,Imperial,$5.7310,2026-06-04
California,CA,Inyo,$6.2580,2026-06-04
California,CA,Kern,$6.0290,2026-06-04
California,CA,Kings,$5.9020,2026-06-04
California,CA,Lake,$6.0700,2026-06-04
California,CA,Lassen,$5.9760,2026-06-04
California,CA,Los Angeles,$5.9970,2026-06-04
California,CA,Madera,$6.0720,2026-06-04
California,CA,Marin,$6.1310,2026-06-04
California,CA,Mariposa,$6.1430,2026-06-04
California,CA,Mendocino,$6.0250,2026-06-04
California,CA,Merced,$6.0350,2026-06-04
California,CA,Modoc,$5.9300,2026-06-04
California,CA,Mono,$7.0410,2026-06-04
California,CA,Monterey,$6.1400,2026-06-04
California,CA,Napa,$6.2220,2026-06-04
California,CA,Nevada,$6.2800,2026-06-04
California,CA,Orange,$5.8920,2026-06-04
California,CA,Placer,$6.0570,2026-06-04
