State,City,Date,Regular,Mid,Premium,Diesel
Georgia,Catoosa-Dade-Walker,2023-11-18,$2.689,$3.170,$3.582,$3.791
Georgia,Dalton,2024-11-17,$2.847,$3.295,$3.692,$3.406
Georgia,Dalton,2024-11-16,$2.853,$3.288,$3.672,$3.394
Georgia,Dalton,2024-11-10,$2.873,$3.314,$3.705,$3.384
Georgia,Dalton,2024-10-18,$2.686,$3.172,$3.506,$3.276
Georgia,Dalton,2023-11-18,$2.738,$3.156,$3.541,$3.790
Georgia,Gainesville,2024-11-17,$2.901,$3.340,$3.727,$3.476
Georgia,Gainesville,2024-11-16,$2.913,$3.345,$3.712,$3.480
Georgia,Gainesville,2024-11-10,$2.862,$3.318,$3.680,$3.435
Georgia,Gainesville,2024-10-18,$2.617,$3.034,$3.431,$3.257
Georgia,Gainesville,2023-11-18,$2.766,$3.197,$3.579,$3.892
Georgia,Hinesville-Fort Stewart,2024-11-17,$2.988,$3.492,$3.810,$3.531
Georgia,Hinesville-Fort Stewart,2024-11-16,$3.000,$3.415,$3.802,$3.497
Georgia,Hinesville-Fort Stewart,2024-11-10,$2.980,$3.368,$3.730,$3.428
Georgia,Hinesville-Fort Stewart,2024-10-18,$2.876,$3.174,$3.621,$3.291
Georgia,Hinesville-Fort Stewart,2023-11-18,$2.871,$3.204,$3.610,$3.832
Georgia,Rome,2024-11-17,$2.880,$3.347,$3.769,$3.435
Georgia,Rome,2024-11-16,$2.887,$3.358,$3.774,$3.440
Georgia,Rome,2024-11-10,$2.881,$3.340,$3.783,$3.392
Georgia,Rome,2024-10-18,$2.700,$3.168,$3.582,$3.211
Georgia,Rome,2023-11-18,$2.727,$3.170,$3.556,$3.812
Georgia,Warner Robins,2024-11-17,$2.926,$3.300,$3.697,$3.395
Georgia,Warner Robins,2024-11-16,$2.929,$3.310,$3.723,$3.394
Georgia,Warner Robins,2024-11-10,$2.915,$3.295,$3.674,$3.264
Georgia,Warner Robins,2024-10-18,$2.690,$3.078,$3.513,$3.083
Georgia,Warner Robins,2023-11-18,$2.697,$3.051,$3.471,$3.771
Hawaii,Hilo,2024-11-17,$4.768,$4.995,$5.312,$5.285
Hawaii,Hilo,2024-11-16,$4.758,$4.995,$5.323,$5.247
Hawaii,Hilo,2024-11-10,$4.774,$4.993,$5.318,$5.202
Hawaii,Hilo,2024-10-18,$4.797,$4.968,$5.307,$5.390
Hawaii,Hilo,2023-11-18,$4.865,$5.088,$5.370,$5.817
Hawaii,Wailuku,2024-11-17,$4.612,$4.739,$5.049,$5.464
Hawaii,Wailuku,2024-11-16,$4.614,$4.743,$5.073,$5.462
Hawaii,Wailuku,2024-11-10,$4.612,$4.765,$5.086,$5.451
Hawaii,Wailuku,2024-10-18,$4.635,$4.768,$5.010,$5.424
Hawaii,Wailuku,2023-11-18,$4.797,$5.087,$5.200,$5.752
Hawaii,Honolulu,2024-11-17,$4.456,$4.738,$4.992,$5.251
Hawaii,Honolulu,2024-11-16,$4.455,$4.728,$4.990,$5.247
Hawaii,Honolulu,2024-11-10,$4.457,$4.728,$4.977,$5.260
Hawaii,Honolulu,2024-10-18,$4.487,$4.764,$5.004,$5.270
Hawaii,Honolulu,2023-11-18,$4.599,$4.841,$5.121,$5.632
Hawaii,Kahului,2024-11-17,$4.612,$4.739,$5.049,$5.464
Hawaii,Kahului,2024-11-16,$4.614,$4.743,$5.073,$5.462
Hawaii,Kahului,2024-11-10,$4.612,$4.765,$5.086,$5.451
Hawaii,Kahului,2024-10-18,$4.635,$4.768,$5.010,$5.424
Hawaii,Kahului,2023-11-18,$4.797,$5.087,$5.200,$5.752
Hawaii,Lihue (Kauai),2024-11-17,$5.190,$5.466,$5.672,$5.659
Hawaii,Lihue (Kauai),2024-11-16,$5.184,$5.471,$5.695,$5.659
Hawaii,Lihue (Kauai),2024-11-10,$5.181,$5.471,$5.693,$5.579
Hawaii,Lihue (Kauai),2024-10-18,$5.228,$5.504,$5.677,$6.467
Hawaii,Lihue (Kauai),2023-11-18,$5.277,$5.545,$5.784,$6.429
Iowa,Cedar Rapids,2024-11-17,$2.818,$3.170,$3.599,$3.454
Iowa,Cedar Rapids,2024-11-16,$2.820,$3.200,$3.611,$3.468
Iowa,Cedar Rapids,2024-11-10,$2.922,$3.387,$3.726,$3.477
Iowa,Cedar Rapids,2024-10-18,$3.024,$3.482,$3.856,$3.521
Iowa,Cedar Rapids,2023-11-18,$2.934,$3.295,$3.776,$4.186
Iowa,Des Moines,2024-11-17,$2.516,$2.849,$3.260,$3.165
Iowa,Des Moines,2024-11-16,$2.524,$2.852,$3.259,$3.166
Iowa,Des Moines,2024-11-10,$2.590,$2.960,$3.312,$3.208
Iowa,Des Moines,2024-10-18,$2.996,$3.316,$3.720,$3.458
Iowa,Des Moines,2023-11-18,$2.944,$3.366,$3.692,$4.207
Iowa,Waterloo-Cedar Falls,2024-11-17,$2.851,$3.213,$3.749,$3.529
Iowa,Waterloo-Cedar Falls,2024-11-16,$2.862,$3.222,$3.757,$3.532
Iowa,Waterloo-Cedar Falls,2024-11-10,$2.932,$3.334,$3.840,$3.534
Iowa,Waterloo-Cedar Falls,2024-10-18,$3.122,$3.551,$4.053,$3.565
Iowa,Waterloo-Cedar Falls,2023-11-18,$2.950,$3.232,$3.802,$4.217
Iowa,Davenport-Moline-Rock Island (IA only),2024-11-17,$2.799,$3.163,$3.727,$3.497
Iowa,Davenport-Moline-Rock Island (IA only),2024-11-16,$2.807,$3.172,$3.735,$3.523
Iowa,Davenport-Moline-Rock Island (IA only),2024-11-10,$2.884,$3.276,$3.834,$3.527
Iowa,Davenport-Moline-Rock Island (IA only),2024-10-18,$2.993,$3.354,$3.911,$3.594
Iowa,Davenport-Moline-Rock Island (IA only),2023-11-18,$2.965,$3.352,$3.861,$4.289
Iowa,Sioux City (IA only),2024-11-17,$2.508,$2.917,$3.378,$3.188
Iowa,Sioux City (IA only),2024-11-16,$2.556,$2.947,$3.382,$3.205
Iowa,Sioux City (IA only),2024-11-10,$2.617,$2.967,$3.444,$3.288
Iowa,Sioux City (IA only),2024-10-18,$2.793,$3.135,$3.574,$3.343
Iowa,Sioux City (IA only),2023-11-18,$2.961,$3.279,$3.738,$4.205
Iowa,Ames,2024-11-17,$2.786,$3.199,$3.546,$3.009
Iowa,Ames,2024-11-16,$2.801,$2.993,$3.553,$3.002
Iowa,Ames,2024-11-10,$2.898,$3.357,$3.665,$3.118
Iowa,Ames,2024-10-18,$3.088,$3.360,$3.712,$3.444
Iowa,Ames,2023-11-18,$3.085,$3.414,$3.803,$4.127
Iowa,Council Bluffs,2024-11-17,$2.736,$3.010,$3.599,$3.325
Iowa,Council Bluffs,2024-11-16,$2.745,$2.993,$3.589,$3.345
Iowa,Council Bluffs,2024-11-10,$2.805,$3.095,$3.606,$3.383
Iowa,Council Bluffs,2024-10-18,$2.973,$3.205,$3.724,$3.458
Iowa,Council Bluffs,2023-11-18,$3.043,$3.341,$3.816,$4.297
Iowa,Dubuque,2024-11-17,$2.995,$3.225,$3.861,$3.357
Iowa,Dubuque,2024-11-16,$3.027,$3.294,$3.874,$3.353
Iowa,Dubuque,2024-11-10,$3.007,$3.225,$3.931,$3.391
Iowa,Dubuque,2024-10-18,$3.177,$3.435,$4.040,$3.450
Iowa,Dubuque,2023-11-18,$3.200,$3.625,$4.256,$4.227
Iowa,Iowa City,2024-11-17,$2.881,$3.261,$3.643,$3.234
Iowa,Iowa City,2024-11-16,$2.881,$3.302,$3.638,$3.247
Iowa,Iowa City,2024-11-10,$2.924,$3.340,$3.674,$3.282
Iowa,Iowa City,2024-10-18,$2.998,$3.428,$3.752,$3.409
Iowa,Iowa City,2023-11-18,$3.066,$3.556,$3.878,$4.262
Idaho,Coeur D'Alene,2024-11-17,$2.963,$3.200,$3.461,$3.451
Idaho,Coeur D'Alene,2024-11-16,$2.970,$3.201,$3.527,$3.459
Idaho,Coeur D'Alene,2024-11-10,$3.026,$3.206,$3.503,$3.495
Idaho,Coeur D'Alene,2024-10-18,$3.216,$3.478,$3.797,$3.611
Idaho,Coeur D'Alene,2023-11-18,$3.822,$4.113,$4.344,$4.387
Idaho,Boise City,2024-11-17,$3.155,$3.354,$3.546,$3.538
Idaho,Boise City,2024-11-16,$3.163,$3.366,$3.551,$3.542
Idaho,Boise City,2024-11-10,$3.202,$3.404,$3.591,$3.598
Idaho,Boise City,2024-10-18,$3.454,$3.653,$3.877,$3.600
Idaho,Boise City,2023-11-18,$3.721,$3.894,$4.079,$4.527
Idaho,Pocatello,2024-11-17,$3.265,$3.526,$3.778,$3.518
Idaho,Pocatello,2024-11-16,$3.267,$3.556,$3.805,$3.546
Idaho,Pocatello,2024-11-10,$3.287,$3.564,$3.802,$3.566
Idaho,Pocatello,2024-10-18,$3.403,$3.668,$3.901,$3.581
Idaho,Pocatello,2023-11-18,$3.616,$3.866,$4.090,$4.519
Idaho,Franklin,2024-11-17,$3.139,$3.366,$3.699,$3.545
Idaho,Franklin,2024-11-16,$3.187,$3.426,$3.696,$3.552
Idaho,Franklin,2024-11-10,$3.213,$3.489,$3.682,$3.603
Idaho,Franklin,2024-10-18,$3.488,$3.755,$4.057,$3.681
Idaho,Franklin,2023-11-18,$3.607,$3.931,$4.143,$4.393
Idaho,Idaho Falls,2024-11-17,$3.034,$3.373,$3.578,$3.400
Idaho,Idaho Falls,2024-11-16,$3.059,$3.402,$3.584,$3.414
Idaho,Idaho Falls,2024-11-10,$3.024,$3.366,$3.574,$3.462
Idaho,Idaho Falls,2024-10-18,$3.269,$3.588,$3.820,$3.570
Idaho,Idaho Falls,2023-11-18,$3.671,$3.913,$4.128,$4.590
Idaho,Lewiston,2024-11-17,$3.313,$3.497,$3.726,$3.636
Idaho,Lewiston,2024-11-16,$3.316,$3.531,$3.726,$3.637
Idaho,Lewiston,2024-11-10,$3.323,$3.562,$3.729,$3.638
Idaho,Lewiston,2024-10-18,$3.370,$3.567,$3.793,$3.640
Idaho,Lewiston,2023-11-18,$3.861,$4.127,$4.322,$4.619
Idaho,Twin Falls,2024-11-17,$3.186,$3.512,$3.811,$3.635
Idaho,Twin Falls,2024-11-16,$3.192,$3.527,$3.806,$3.636
Idaho,Twin Falls,2024-11-10,$3.221,$3.484,$3.751,$3.651
Idaho,Twin Falls,2024-10-18,$3.399,$3.672,$3.952,$3.618
Idaho,Twin Falls,2023-11-18,$3.675,$3.938,$4.171,$4.664
Illinois,Bloomington-Normal,2024-11-17,$3.045,$3.595,$3.975,$3.481
Illinois,Bloomington-Normal,2024-11-16,$3.046,$3.595,$3.995,$3.493
Illinois,Bloomington-Normal,2024-11-10,$3.077,$3.604,$3.999,$3.553
Illinois,Bloomington-Normal,2024-10-18,$3.224,$3.799,$4.182,$3.601
Illinois,Bloomington-Normal,2023-11-18,$3.411,$3.882,$4.251,$4.247
Illinois,Champaign-Urbana,2024-11-17,$3.044,$3.598,$3.943,$3.393
Illinois,Champaign-Urbana,2024-11-16,$3.046,$3.593,$3.945,$3.414
Illinois,Champaign-Urbana,2024-11-10,$3.034,$3.587,$3.941,$3.427
Illinois,Champaign-Urbana,2024-10-18,$3.188,$3.744,$4.082,$3.518
Illinois,Champaign-Urbana,2023-11-18,$3.460,$3.916,$4.252,$4.155
Illinois,Chicago Metro,2024-11-17,$3.364,$3.958,$4.445,$3.738
Illinois,Chicago Metro,2024-11-16,$3.376,$3.978,$4.456,$3.745
Illinois,Chicago Metro,2024-11-10,$3.294,$3.894,$4.380,$3.734
Illinois,Chicago Metro,2024-10-18,$3.619,$4.208,$4.689,$3.854
Illinois,Chicago Metro,2023-11-18,$3.635,$4.167,$4.630,$4.399
Illinois,Decatur,2024-11-17,$2.947,$3.461,$3.887,$3.397
Illinois,Decatur,2024-11-16,$2.958,$3.480,$3.922,$3.417
Illinois,Decatur,2024-11-10,$3.005,$3.531,$3.935,$3.442
Illinois,Decatur,2024-10-18,$3.216,$3.717,$4.100,$3.520
Illinois,Decatur,2023-11-18,$3.258,$3.731,$4.152,$4.138
Illinois,Peoria-Pekin,2024-11-17,$3.191,$3.702,$4.138,$3.565
Illinois,Peoria-Pekin,2024-11-16,$3.199,$3.727,$4.134,$3.586
Illinois,Peoria-Pekin,2024-11-10,$3.240,$3.791,$4.152,$3.628
Illinois,Peoria-Pekin,2024-10-18,$3.386,$3.906,$4.286,$3.657
Illinois,Peoria-Pekin,2023-11-18,$3.447,$3.918,$4.283,$4.260
Illinois,Rockford,2024-11-17,$3.137,$3.658,$4.060,$3.474
Illinois,Rockford,2024-11-16,$3.153,$3.664,$4.083,$3.473
Illinois,Rockford,2024-11-10,$3.174,$3.715,$4.129,$3.489
Illinois,Rockford,2024-10-18,$3.378,$3.900,$4.335,$3.556
Illinois,Rockford,2023-11-18,$3.498,$3.982,$4.380,$4.211
Illinois,Springfield,2024-11-17,$2.946,$3.465,$3.904,$3.415
Illinois,Springfield,2024-11-16,$2.958,$3.490,$3.916,$3.426
Illinois,Springfield,2024-11-10,$3.006,$3.579,$4.004,$3.439
Illinois,Springfield,2024-10-18,$3.254,$3.853,$4.244,$3.547
Illinois,Springfield,2023-11-18,$3.473,$3.928,$4.314,$4.212
Illinois,Davenport-Moline-Rock Island (IL only),2024-11-17,$3.203,$3.700,$4.154,$3.695
Illinois,Davenport-Moline-Rock Island (IL only),2024-11-16,$3.215,$3.709,$4.167,$3.705
Illinois,Davenport-Moline-Rock Island (IL only),2024-11-10,$3.260,$3.708,$4.230,$3.703
Illinois,Davenport-Moline-Rock Island (IL only),2024-10-18,$3.440,$3.929,$4.384,$3.801
Illinois,Davenport-Moline-Rock Island (IL only),2023-11-18,$3.629,$4.127,$4.474,$4.385
Illinois,East Saint Louis,2024-11-17,$3.143,$3.681,$3.980,$3.654
Illinois,East Saint Louis,2024-11-16,$3.153,$3.663,$3.986,$3.657
Illinois,East Saint Louis,2024-11-10,$3.178,$3.668,$4.017,$3.706
Illinois,East Saint Louis,2024-10-18,$3.322,$3.824,$4.127,$3.743
Illinois,East Saint Louis,2023-11-18,$3.462,$3.898,$4.250,$4.270
Illinois,Quincy,2024-11-17,$3.088,$3.488,$3.816,$3.306
Illinois,Quincy,2024-11-16,$3.092,$3.477,$3.850,$3.313
Illinois,Quincy,2024-11-10,$3.044,$3.502,$4.069,$3.376
Illinois,Quincy,2024-10-18,$3.306,$3.690,$4.098,$3.433
Illinois,Quincy,2023-11-18,$3.573,$3.945,$4.296,$4.049
Illinois,Danville,2024-11-17,$3.073,$3.587,$3.999,$3.427
Illinois,Danville,2024-11-16,$3.091,$3.587,$4.025,$3.449
Illinois,Danville,2024-11-10,$3.078,$3.592,$4.031,$3.486
Illinois,Danville,2024-10-18,$3.266,$3.787,$4.205,$3.588
Illinois,Danville,2023-11-18,$3.437,$3.909,$4.275,$4.186
Illinois,City of Chicago,2024-11-17,$3.623,$4.237,$4.738,$4.076
Illinois,City of Chicago,2024-11-16,$3.620,$4.239,$4.742,$4.085
Illinois,City of Chicago,2024-11-10,$3.646,$4.262,$4.777,$4.097
Illinois,City of Chicago,2024-10-18,$3.841,$4.447,$4.940,$4.150
Illinois,City of Chicago,2023-11-18,$3.950,$4.553,$5.025,$4.723
Illinois,Alexander County,2024-11-17,$3.499,$0.000,$0.000,$0.000
Illinois,Alexander County,2024-11-16,$3.499,$0.000,$0.000,$0.000
Illinois,Alexander County,2024-11-10,$3.499,$0.000,$0.000,$3.799
Illinois,Alexander County,2024-10-18,$3.499,$0.000,$0.000,$3.799
Illinois,Alexander County,2023-11-18,$3.799,$0.000,$0.000,$4.699
Illinois,Carbondale-Marion,2024-11-17,$3.004,$3.492,$3.895,$3.636
Illinois,Carbondale-Marion,2024-11-16,$3.003,$3.500,$3.898,$3.637
Illinois,Carbondale-Marion,2024-11-10,$3.060,$3.543,$3.926,$3.670
Illinois,Carbondale-Marion,2024-10-18,$3.172,$3.663,$4.032,$3.670
Illinois,Carbondale-Marion,2023-11-18,$3.346,$3.783,$4.103,$4.337
Illinois,Elgin,2024-11-17,$3.200,$3.797,$4.260,$3.595
Illinois,Elgin,2024-11-16,$3.201,$3.807,$4.273,$3.598
Illinois,Elgin,2024-11-10,$3.152,$3.734,$4.194,$3.607
Illinois,Elgin,2024-10-18,$3.457,$4.058,$4.517,$3.728
Illinois,Elgin,2023-11-18,$3.474,$3.997,$4.419,$4.288
Illinois,Kankakee-Bradley,2024-11-17,$2.940,$3.525,$3.876,$3.471
Illinois,Kankakee-Bradley,2024-11-16,$2.950,$3.532,$3.890,$3.479
Illinois,Kankakee-Bradley,2024-11-10,$2.970,$3.532,$3.868,$3.465
Illinois,Kankakee-Bradley,2024-10-18,$3.203,$3.780,$4.154,$3.587
Illinois,Kankakee-Bradley,2023-11-18,$3.303,$3.793,$4.137,$4.253
Illinois,Lake County,2024-11-17,$3.248,$3.829,$4.322,$3.532
Illinois,Lake County,2024-11-16,$3.275,$3.869,$4.348,$3.529
Illinois,Lake County,2024-11-10,$3.091,$3.675,$4.187,$3.542
Illinois,Lake County,2024-10-18,$3.515,$4.115,$4.602,$3.697
Illinois,Lake County,2023-11-18,$3.502,$4.003,$4.509,$4.208
Indiana,Bloomington,2024-11-17,$3.111,$3.646,$4.154,$3.698
Indiana,Bloomington,2024-11-16,$3.117,$3.649,$4.163,$3.718
Indiana,Bloomington,2024-11-10,$3.017,$3.550,$4.050,$3.672
Indiana,Bloomington,2024-10-18,$3.254,$3.800,$4.296,$3.765
Indiana,Bloomington,2023-11-18,$3.443,$3.961,$4.421,$4.491
Indiana,Fort Wayne,2024-11-17,$3.044,$3.608,$4.180,$3.697
Indiana,Fort Wayne,2024-11-16,$3.081,$3.635,$4.180,$3.706
Indiana,Fort Wayne,2024-11-10,$2.845,$3.415,$3.980,$3.647
Indiana,Fort Wayne,2024-10-18,$3.229,$3.810,$4.358,$3.721
Indiana,Fort Wayne,2023-11-18,$3.310,$3.843,$4.335,$4.428
Indiana,Gary,2024-11-17,$3.029,$3.590,$4.101,$3.675
Indiana,Gary,2024-11-16,$3.051,$3.589,$4.106,$3.687
Indiana,Gary,2024-11-10,$2.861,$3.413,$3.926,$3.695
Indiana,Gary,2024-10-18,$3.118,$3.674,$4.185,$3.748
Indiana,Gary,2023-11-18,$3.230,$3.742,$4.199,$4.398
Indiana,Indianapolis,2024-11-17,$3.043,$3.612,$4.144,$3.689
Indiana,Indianapolis,2024-11-16,$3.062,$3.634,$4.165,$3.696
Indiana,Indianapolis,2024-11-10,$2.879,$3.448,$3.984,$3.672
Indiana,Indianapolis,2024-10-18,$3.159,$3.731,$4.260,$3.765
Indiana,Indianapolis,2023-11-18,$3.301,$3.832,$4.309,$4.436
Indiana,South Bend,2024-11-17,$3.008,$3.585,$4.120,$3.693
Indiana,South Bend,2024-11-16,$3.022,$3.589,$4.122,$3.691
Indiana,South Bend,2024-11-10,$2.891,$3.452,$3.988,$3.684
Indiana,South Bend,2024-10-18,$3.097,$3.679,$4.199,$3.745
Indiana,South Bend,2023-11-18,$3.274,$3.825,$4.312,$4.412
Indiana,Terre Haute,2024-11-17,$2.984,$3.520,$3.958,$3.737
Indiana,Terre Haute,2024-11-16,$3.013,$3.531,$3.987,$3.732
Indiana,Terre Haute,2024-11-10,$2.936,$3.408,$3.879,$3.759
Indiana,Terre Haute,2024-10-18,$3.179,$3.707,$4.144,$3.821
Indiana,Terre Haute,2023-11-18,$3.311,$3.763,$4.223,$4.436
Indiana,Clarksville,2024-11-17,$2.902,$3.377,$3.773,$3.722
Indiana,Clarksville,2024-11-16,$2.910,$3.389,$3.804,$3.722
Indiana,Clarksville,2024-11-10,$2.908,$3.374,$3.752,$3.719
Indiana,Clarksville,2024-10-18,$3.121,$3.592,$3.995,$3.725
Indiana,Clarksville,2023-11-18,$3.249,$3.673,$4.035,$4.330
Indiana,Columbus,2024-11-17,$3.059,$3.576,$4.034,$3.486
Indiana,Columbus,2024-11-16,$3.063,$3.588,$4.064,$3.483
Indiana,Columbus,2024-11-10,$2.947,$3.471,$3.965,$3.506
Indiana,Columbus,2024-10-18,$3.270,$3.773,$4.251,$3.637
Indiana,Columbus,2023-11-18,$3.309,$3.814,$4.263,$4.376
Indiana,Dearborn-Franklin-Ohio-Union,2024-11-17,$2.906,$3.409,$3.901,$3.597
Indiana,Dearborn-Franklin-Ohio-Union,2024-11-16,$2.941,$3.415,$3.946,$3.604
Indiana,Dearborn-Franklin-Ohio-Union,2024-11-10,$2.939,$3.452,$3.976,$3.623
Indiana,Dearborn-Franklin-Ohio-Union,2024-10-18,$3.105,$3.641,$4.206,$3.671
Indiana,Dearborn-Franklin-Ohio-Union,2023-11-18,$3.229,$3.668,$4.185,$4.425
Indiana,Elkhart,2024-11-17,$2.990,$3.581,$4.099,$3.609
Indiana,Elkhart,2024-11-16,$3.012,$3.591,$4.104,$3.610
Indiana,Elkhart,2024-11-10,$2.858,$3.478,$4.010,$3.589
Indiana,Elkhart,2024-10-18,$3.105,$3.694,$4.214,$3.678
Indiana,Elkhart,2023-11-18,$3.319,$3.842,$4.293,$4.343
Indiana,Evansville,2024-11-17,$2.826,$3.245,$3.651,$3.634
Indiana,Evansville,2024-11-16,$2.834,$3.265,$3.649,$3.659
Indiana,Evansville,2024-11-10,$2.793,$3.252,$3.623,$3.659
Indiana,Evansville,2024-10-18,$3.003,$3.441,$3.827,$3.678
Indiana,Evansville,2023-11-18,$3.223,$3.634,$4.021,$4.330
Indiana,Kokomo,2024-11-17,$3.045,$3.629,$4.113,$3.635
Indiana,Kokomo,2024-11-16,$3.051,$3.639,$4.131,$3.643
Indiana,Kokomo,2024-11-10,$2.847,$3.468,$3.966,$3.610
Indiana,Kokomo,2024-10-18,$3.188,$3.793,$4.301,$3.711
Indiana,Kokomo,2023-11-18,$3.372,$3.874,$4.341,$4.417
Indiana,Lafayette,2024-11-17,$3.138,$3.677,$4.185,$3.622
Indiana,Lafayette,2024-11-16,$3.145,$3.679,$4.194,$3.639
Indiana,Lafayette,2024-11-10,$3.041,$3.587,$4.109,$3.628
Indiana,Lafayette,2024-10-18,$3.313,$3.862,$4.361,$3.700
Indiana,Lafayette,2023-11-18,$3.420,$3.937,$4.391,$4.492
Indiana,Michigan City-La Porte,2024-11-17,$3.033,$3.577,$4.125,$3.641
Indiana,Michigan City-La Porte,2024-11-16,$3.055,$3.594,$4.132,$3.645
Indiana,Michigan City-La Porte,2024-11-10,$2.926,$3.478,$4.037,$3.648
Indiana,Michigan City-La Porte,2024-10-18,$3.036,$3.617,$4.165,$3.656
Indiana,Michigan City-La Porte,2023-11-18,$3.288,$3.810,$4.300,$4.382
Indiana,Muncie,2024-11-17,$3.028,$3.573,$4.134,$3.745
Indiana,Muncie,2024-11-16,$3.067,$3.591,$4.154,$3.729
Indiana,Muncie,2024-11-10,$2.887,$3.426,$4.011,$3.710
Indiana,Muncie,2024-10-18,$3.135,$3.690,$4.230,$3.814
Indiana,Muncie,2023-11-18,$3.288,$3.770,$4.215,$4.418
Kansas,Lawrence,2024-11-17,$2.645,$2.988,$3.420,$3.261
Kansas,Lawrence,2024-11-16,$2.649,$2.952,$3.459,$3.262
Kansas,Lawrence,2024-11-10,$2.669,$3.012,$3.492,$3.270
Kansas,Lawrence,2024-10-18,$2.803,$3.106,$3.548,$3.342
Kansas,Lawrence,2023-11-18,$3.033,$3.386,$3.780,$4.246
Kansas,Topeka,2024-11-17,$2.644,$2.999,$3.324,$3.270
Kansas,Topeka,2024-11-16,$2.654,$2.991,$3.331,$3.271
Kansas,Topeka,2024-11-10,$2.686,$3.027,$3.371,$3.302
Kansas,Topeka,2024-10-18,$2.752,$3.098,$3.443,$3.380
Kansas,Topeka,2023-11-18,$3.031,$3.371,$3.745,$4.300
Kansas,Wichita,2024-11-17,$2.758,$3.029,$3.239,$3.239
Kansas,Wichita,2024-11-16,$2.761,$3.019,$3.237,$3.231
Kansas,Wichita,2024-11-10,$2.778,$3.042,$3.255,$3.246
Kansas,Wichita,2024-10-18,$2.898,$3.158,$3.393,$3.280
Kansas,Wichita,2023-11-18,$3.066,$3.330,$3.607,$4.191
Kansas,Kansas City (KS only),2024-11-17,$2.637,$2.944,$3.252,$3.196
Kansas,Kansas City (KS only),2024-11-16,$2.637,$2.949,$3.260,$3.201
Kansas,Kansas City (KS only),2024-11-10,$2.668,$2.966,$3.275,$3.203
Kansas,Kansas City (KS only),2024-10-18,$2.754,$3.050,$3.369,$3.263
Kansas,Kansas City (KS only),2023-11-18,$2.895,$3.226,$3.515,$4.225
Kansas,Manhattan,2024-11-17,$2.676,$3.050,$3.391,$3.080
Kansas,Manhattan,2024-11-16,$2.673,$3.037,$3.397,$3.082
Kansas,Manhattan,2024-11-10,$2.687,$3.107,$3.422,$3.099
Kansas,Manhattan,2024-10-18,$2.818,$3.226,$3.542,$3.257
Kansas,Manhattan,2023-11-18,$3.064,$3.470,$3.774,$3.908
Kentucky,Lexington,2024-11-17,$2.854,$3.425,$3.778,$3.295
Kentucky,Lexington,2024-11-16,$2.874,$3.445,$3.807,$3.291
Kentucky,Lexington,2024-11-10,$2.782,$3.364,$3.725,$3.309
Kentucky,Lexington,2024-10-18,$2.907,$3.488,$3.846,$3.369
Kentucky,Lexington,2023-11-18,$3.128,$3.640,$4.004,$4.129
Kentucky,Owensboro,2024-11-17,$2.609,$3.088,$3.513,$3.364
Kentucky,Owensboro,2024-11-16,$2.610,$3.119,$3.539,$3.394
Kentucky,Owensboro,2024-11-10,$2.601,$3.148,$3.483,$3.346
Kentucky,Owensboro,2024-10-18,$2.746,$3.234,$3.740,$3.376
Kentucky,Owensboro,2023-11-18,$2.857,$3.450,$3.871,$4.085
Kentucky,Huntington-Ashland (KY only),2024-11-17,$2.824,$3.413,$3.822,$3.565
Kentucky,Huntington-Ashland (KY only),2024-11-16,$2.842,$3.407,$3.848,$3.567
Kentucky,Huntington-Ashland (KY only),2024-11-10,$2.856,$3.430,$3.861,$3.567
Kentucky,Huntington-Ashland (KY only),2024-10-18,$3.031,$3.579,$4.036,$3.577
Kentucky,Huntington-Ashland (KY only),2023-11-18,$3.136,$3.687,$4.090,$4.328
Kentucky,Louisville (KY only),2024-11-17,$2.832,$3.380,$3.814,$3.311
Kentucky,Louisville (KY only),2024-11-16,$2.850,$3.386,$3.824,$3.330
Kentucky,Louisville (KY only),2024-11-10,$2.821,$3.365,$3.802,$3.234
Kentucky,Louisville (KY only),2024-10-18,$3.046,$3.593,$4.019,$3.333
Kentucky,Louisville (KY only),2023-11-18,$3.188,$3.667,$4.095,$4.037
Kentucky,Covington,2024-11-17,$2.815,$3.366,$3.769,$3.217
Kentucky,Covington,2024-11-16,$2.832,$3.369,$3.777,$3.228
Kentucky,Covington,2024-11-10,$2.741,$3.271,$3.698,$3.269
Kentucky,Covington,2024-10-18,$3.046,$3.584,$4.007,$3.425
Kentucky,Covington,2023-11-18,$3.145,$3.631,$4.060,$4.016
Kentucky,Bowling Green,2024-11-17,$2.609,$3.098,$3.467,$3.224
Kentucky,Bowling Green,2024-11-16,$2.632,$3.102,$3.452,$3.219
Kentucky,Bowling Green,2024-11-10,$2.644,$3.086,$3.482,$3.221
Kentucky,Bowling Green,2024-10-18,$2.758,$3.227,$3.592,$3.288
Kentucky,Bowling Green,2023-11-18,$3.035,$3.461,$3.799,$3.974
Kentucky,Elizabethtown-Fort Knox,2024-11-17,$2.659,$3.167,$3.562,$3.202
Kentucky,Elizabethtown-Fort Knox,2024-11-16,$2.667,$3.158,$3.575,$3.203
Kentucky,Elizabethtown-Fort Knox,2024-11-10,$2.635,$3.117,$3.550,$3.152
Kentucky,Elizabethtown-Fort Knox,2024-10-18,$2.780,$3.232,$3.656,$3.231
Kentucky,Elizabethtown-Fort Knox,2023-11-18,$3.019,$3.490,$3.882,$3.939
