Date,State,City,Regular,Mid-Grade,Premium,Diesel
2024-01-13,Alabama,Anniston-Oxford,2.764,3.134,3.504,3.697
2024-12-13,Alabama,Anniston-Oxford,2.705,3.076,3.518,3.292
2025-01-06,Alabama,Anniston-Oxford,2.803,3.183,3.577,3.309
2025-01-12,Alabama,Anniston-Oxford,2.796,3.135,3.538,3.298
2025-01-13,Alabama,Anniston-Oxford,2.809,3.132,3.548,3.323
2024-01-13,Alabama,Auburn,2.788,3.179,3.590,3.692
2024-12-13,Alabama,Auburn,2.653,2.998,3.446,3.260
2025-01-06,Alabama,Auburn,2.675,3.073,3.450,3.296
2025-01-12,Alabama,Auburn,2.680,3.054,3.463,3.254
2025-01-13,Alabama,Auburn,2.677,2.998,3.438,3.245
2024-01-13,Alabama,Birmingham,2.827,3.274,3.663,3.764
2024-12-13,Alabama,Birmingham,2.707,3.174,3.583,3.374
2025-01-06,Alabama,Birmingham,2.763,3.219,3.619,3.372
2025-01-12,Alabama,Birmingham,2.754,3.186,3.582,3.370
2025-01-13,Alabama,Birmingham,2.752,3.194,3.579,3.380
2024-01-13,Alabama,Daphne-Fairhope-Foley,2.816,3.207,3.598,3.633
2024-12-13,Alabama,Daphne-Fairhope-Foley,2.700,3.133,3.513,3.212
2025-01-06,Alabama,Daphne-Fairhope-Foley,2.711,3.122,3.493,3.244
2025-01-12,Alabama,Daphne-Fairhope-Foley,2.725,3.148,3.515,3.267
2025-01-13,Alabama,Daphne-Fairhope-Foley,2.729,3.156,3.504,3.271
2024-01-13,Alabama,Decatur,2.761,3.208,3.555,3.703
2024-12-13,Alabama,Decatur,2.661,3.081,3.483,3.208
2025-01-06,Alabama,Decatur,2.707,3.099,3.494,3.248
2025-01-12,Alabama,Decatur,2.700,3.113,3.452,3.269
2025-01-13,Alabama,Decatur,2.701,3.074,3.476,3.265
2024-01-13,Alabama,Dothan,2.838,3.212,3.599,3.796
2024-12-13,Alabama,Dothan,2.769,3.156,3.530,3.529
2025-01-06,Alabama,Dothan,2.747,3.136,3.541,3.492
2025-01-12,Alabama,Dothan,2.764,3.161,3.555,3.485
2025-01-13,Alabama,Dothan,2.759,3.159,3.584,3.494
2024-01-13,Alabama,Florence-Muscle Shoals,2.744,3.130,3.515,3.638
2024-12-13,Alabama,Florence-Muscle Shoals,2.667,3.058,3.431,3.230
2025-01-06,Alabama,Florence-Muscle Shoals,2.783,3.162,3.543,3.255
2025-01-12,Alabama,Florence-Muscle Shoals,2.741,3.148,3.521,3.252
2025-01-13,Alabama,Florence-Muscle Shoals,2.748,3.123,3.471,3.267
2024-01-13,Alabama,Gadsden,2.732,3.085,3.492,3.692
2024-12-13,Alabama,Gadsden,2.640,3.039,3.459,3.265
2025-01-06,Alabama,Gadsden,2.741,3.167,3.567,3.239
2025-01-12,Alabama,Gadsden,2.704,3.102,3.495,3.336
2025-01-13,Alabama,Gadsden,2.701,3.087,3.478,3.271
2024-01-13,Alabama,Huntsville,2.825,3.233,3.603,3.733
2024-12-13,Alabama,Huntsville,2.737,3.140,3.527,3.348
2025-01-06,Alabama,Huntsville,2.760,3.177,3.544,3.306
2025-01-12,Alabama,Huntsville,2.759,3.130,3.516,3.304
2025-01-13,Alabama,Huntsville,2.760,3.130,3.524,3.314
2024-01-13,Alabama,Mobile,2.833,3.305,3.655,3.646
2024-12-13,Alabama,Mobile,2.671,3.126,3.518,3.269
2025-01-06,Alabama,Mobile,2.710,3.117,3.489,3.291
2025-01-12,Alabama,Mobile,2.705,3.120,3.477,3.344
2025-01-13,Alabama,Mobile,2.702,3.099,3.473,3.316
2024-01-13,Alabama,Montgomery,2.834,3.291,3.682,3.793
2024-12-13,Alabama,Montgomery,2.705,3.158,3.561,3.281
2025-01-06,Alabama,Montgomery,2.746,3.176,3.609,3.304
2025-01-12,Alabama,Montgomery,2.750,3.176,3.576,3.306
2025-01-13,Alabama,Montgomery,2.744,3.164,3.577,3.298
2024-01-13,Alabama,Russell County,2.801,3.189,3.542,3.882
2024-12-13,Alabama,Russell County,2.737,3.248,3.521,3.446
2025-01-06,Alabama,Russell County,2.705,3.162,3.501,3.360
2025-01-12,Alabama,Russell County,2.736,3.209,3.548,3.365
2025-01-13,Alabama,Russell County,2.751,3.209,3.557,3.385
2024-01-13,Alabama,Tuscaloosa,2.810,3.250,3.661,3.747
2024-12-13,Alabama,Tuscaloosa,2.700,3.140,3.558,3.268
2025-01-06,Alabama,Tuscaloosa,2.730,3.147,3.560,3.323
2025-01-12,Alabama,Tuscaloosa,2.720,3.140,3.530,3.310
2025-01-13,Alabama,Tuscaloosa,2.722,3.116,3.530,3.330
2024-01-13,Alaska,Anchorage,3.517,3.800,3.982,3.845
2024-12-13,Alaska,Anchorage,3.342,3.665,3.849,3.560
2025-01-06,Alaska,Anchorage,3.307,3.605,3.849,3.507
2025-01-12,Alaska,Anchorage,3.293,3.615,3.815,3.534
2025-01-13,Alaska,Anchorage,3.295,3.622,3.829,3.538
2024-01-13,Alaska,Fairbanks,3.504,3.632,3.865,4.005
2024-12-13,Alaska,Fairbanks,3.283,3.575,3.750,3.609
2025-01-06,Alaska,Fairbanks,3.235,3.448,3.646,3.555
2025-01-12,Alaska,Fairbanks,3.236,3.466,3.675,3.539
2025-01-13,Alaska,Fairbanks,3.223,3.470,3.672,3.538
2024-01-13,Alaska,Juneau,3.761,3.726,3.995,4.093
2024-12-13,Alaska,Juneau,3.461,3.377,3.582,3.729
2025-01-06,Alaska,Juneau,3.341,3.364,3.459,3.489
2025-01-12,Alaska,Juneau,3.335,3.364,3.445,3.495
2025-01-13,Alaska,Juneau,3.243,3.364,3.445,3.495
2024-01-13,Arizona,East Valley,3.187,3.536,3.818,3.851
2024-12-13,Arizona,East Valley,3.224,3.566,3.902,3.465
2025-01-06,Arizona,East Valley,3.120,3.463,3.796,3.406
2025-01-12,Arizona,East Valley,3.095,3.451,3.789,3.401
2025-01-13,Arizona,East Valley,3.096,3.455,3.784,3.401
2024-01-13,Arizona,Flagstaff,3.264,3.555,3.801,4.114
2024-12-13,Arizona,Flagstaff,3.146,3.443,3.795,3.568
2025-01-06,Arizona,Flagstaff,3.058,3.331,3.654,3.462
2025-01-12,Arizona,Flagstaff,3.073,3.361,3.655,3.512
2025-01-13,Arizona,Flagstaff,3.049,3.332,3.665,3.521
2024-01-13,Arizona,Glendale,3.162,3.506,3.773,3.813
2024-12-13,Arizona,Glendale,3.150,3.472,3.785,3.429
2025-01-06,Arizona,Glendale,2.999,3.358,3.657,3.349
2025-01-12,Arizona,Glendale,2.994,3.356,3.678,3.343
2025-01-13,Arizona,Glendale,2.990,3.351,3.667,3.334
2024-01-13,Arizona,Lake Havasu-Kingman,3.345,3.520,3.788,4.035
2024-12-13,Arizona,Lake Havasu-Kingman,3.054,3.309,3.701,3.523
2025-01-06,Arizona,Lake Havasu-Kingman,3.021,3.244,3.597,3.498
2025-01-12,Arizona,Lake Havasu-Kingman,3.069,3.336,3.624,3.570
2025-01-13,Arizona,Lake Havasu-Kingman,3.066,3.305,3.610,3.562
2024-01-13,Arizona,Peoria,3.284,3.596,3.908,3.894
2024-12-13,Arizona,Peoria,3.152,3.505,3.848,3.499
2025-01-06,Arizona,Peoria,3.014,3.410,3.704,3.362
2025-01-12,Arizona,Peoria,3.010,3.373,3.699,3.380
2025-01-13,Arizona,Peoria,3.009,3.388,3.693,3.361
2024-01-13,Arizona,Phoenix Proper,3.177,3.528,3.812,3.885
2024-12-13,Arizona,Phoenix Proper,3.173,3.517,3.845,3.504
2025-01-06,Arizona,Phoenix Proper,3.034,3.388,3.682,3.433
2025-01-12,Arizona,Phoenix Proper,3.036,3.391,3.704,3.424
2025-01-13,Arizona,Phoenix Proper,3.039,3.389,3.702,3.425
2024-01-13,Arizona,Phoenix-Mesa,3.197,3.542,3.826,3.884
2024-12-13,Arizona,Phoenix-Mesa,3.174,3.518,3.840,3.506
2025-01-06,Arizona,Phoenix-Mesa,3.063,3.409,3.723,3.435
2025-01-12,Arizona,Phoenix-Mesa,3.054,3.409,3.727,3.426
2025-01-13,Arizona,Phoenix-Mesa,3.055,3.405,3.725,3.427
2024-01-13,Arizona,Pima County,2.968,3.304,3.586,3.840
