Date,State,City,Regular,Mid-Grade,Premium,Diesel
2024-01-09,Alabama,Anniston-Oxford,2.734,3.092,3.433,3.718
2024-12-09,Alabama,Anniston-Oxford,2.741,3.134,3.492,3.310
2025-01-02,Alabama,Anniston-Oxford,2.799,3.209,3.546,3.258
2025-01-08,Alabama,Anniston-Oxford,2.805,3.180,3.565,3.306
2025-01-09,Alabama,Anniston-Oxford,2.812,3.199,3.594,3.302
2024-01-09,Alabama,Auburn,2.777,3.139,3.510,3.675
2024-12-09,Alabama,Auburn,2.685,3.027,3.421,3.228
2025-01-02,Alabama,Auburn,2.645,2.968,3.420,3.198
2025-01-08,Alabama,Auburn,2.683,3.064,3.480,3.312
2025-01-09,Alabama,Auburn,2.677,3.072,3.440,3.289
2024-01-09,Alabama,Birmingham,2.781,3.206,3.595,3.767
2024-12-09,Alabama,Birmingham,2.739,3.191,3.581,3.367
2025-01-02,Alabama,Birmingham,2.721,3.172,3.575,3.352
2025-01-08,Alabama,Birmingham,2.766,3.235,3.627,3.399
2025-01-09,Alabama,Birmingham,2.761,3.214,3.628,3.409
2024-01-09,Alabama,Daphne-Fairhope-Foley,2.779,3.190,3.574,3.643
2024-12-09,Alabama,Daphne-Fairhope-Foley,2.709,3.120,3.493,3.230
2025-01-02,Alabama,Daphne-Fairhope-Foley,2.692,3.120,3.449,3.210
2025-01-08,Alabama,Daphne-Fairhope-Foley,2.718,3.137,3.530,3.267
2025-01-09,Alabama,Daphne-Fairhope-Foley,2.727,3.147,3.528,3.281
2024-01-09,Alabama,Decatur,2.722,3.150,3.510,3.727
2024-12-09,Alabama,Decatur,2.667,3.077,3.475,3.237
2025-01-02,Alabama,Decatur,2.687,3.079,3.468,3.203
2025-01-08,Alabama,Decatur,2.707,3.154,3.511,3.247
2025-01-09,Alabama,Decatur,2.709,3.114,3.505,3.254
2024-01-09,Alabama,Dothan,2.794,3.157,3.536,3.806
2024-12-09,Alabama,Dothan,2.784,3.197,3.538,3.493
2025-01-02,Alabama,Dothan,2.742,3.131,3.557,3.519
2025-01-08,Alabama,Dothan,2.771,3.178,3.556,3.522
2025-01-09,Alabama,Dothan,2.776,3.177,3.539,3.536
2024-01-09,Alabama,Florence-Muscle Shoals,2.708,3.118,3.486,3.669
2024-12-09,Alabama,Florence-Muscle Shoals,2.706,3.087,3.464,3.282
