Date,State,City,Regular,Mid-Grade,Premium,Diesel
2023-12-26,Alabama,Anniston-Oxford,2.808,3.118,3.546,3.735
2024-11-26,Alabama,Anniston-Oxford,2.755,3.166,3.538,3.270
2024-12-19,Alabama,Anniston-Oxford,2.779,3.183,3.572,3.307
2024-12-25,Alabama,Anniston-Oxford,2.770,3.149,3.599,3.297
2024-12-26,Alabama,Anniston-Oxford,2.772,3.173,3.569,3.304
2023-12-26,Alabama,Auburn,2.777,3.119,3.468,3.739
2024-11-26,Alabama,Auburn,2.704,3.102,3.508,3.265
2024-12-19,Alabama,Auburn,2.719,3.156,3.563,3.294
2024-12-25,Alabama,Auburn,2.670,3.049,3.488,3.211
2024-12-26,Alabama,Auburn,2.664,3.015,3.512,3.166
2023-12-26,Alabama,Birmingham,2.799,3.200,3.606,3.773
2024-11-26,Alabama,Birmingham,2.751,3.210,3.601,3.356
2024-12-19,Alabama,Birmingham,2.761,3.232,3.623,3.372
2024-12-25,Alabama,Birmingham,2.730,3.184,3.607,3.361
2024-12-26,Alabama,Birmingham,2.731,3.175,3.591,3.345
2023-12-26,Alabama,Daphne-Fairhope-Foley,2.806,3.173,3.569,3.655
2024-11-26,Alabama,Daphne-Fairhope-Foley,2.721,3.146,3.495,3.248
2024-12-19,Alabama,Daphne-Fairhope-Foley,2.724,3.141,3.495,3.237
2024-12-25,Alabama,Daphne-Fairhope-Foley,2.702,3.120,3.526,3.211
2024-12-26,Alabama,Daphne-Fairhope-Foley,2.697,3.119,3.507,3.216
2023-12-26,Alabama,Decatur,2.722,3.147,3.508,3.747
2024-11-26,Alabama,Decatur,2.700,3.094,3.471,3.234
2024-12-19,Alabama,Decatur,2.706,3.115,3.489,3.229
2024-12-25,Alabama,Decatur,2.698,3.111,3.478,3.218
2024-12-26,Alabama,Decatur,2.696,3.090,3.464,3.197
2023-12-26,Alabama,Dothan,2.820,3.182,3.557,3.829
2024-11-26,Alabama,Dothan,2.816,3.187,3.593,3.543
2024-12-19,Alabama,Dothan,2.807,3.238,3.535,3.563
2024-12-25,Alabama,Dothan,2.754,3.144,3.549,3.529
2024-12-26,Alabama,Dothan,2.743,3.147,3.521,3.526
2023-12-26,Alabama,Florence-Muscle Shoals,2.792,3.154,3.517,3.795
2024-11-26,Alabama,Florence-Muscle Shoals,2.745,3.156,3.543,3.240
2024-12-19,Alabama,Florence-Muscle Shoals,2.786,3.205,3.618,3.223
2024-12-25,Alabama,Florence-Muscle Shoals,2.743,3.172,3.542,3.217
2024-12-26,Alabama,Florence-Muscle Shoals,2.746,3.157,3.515,3.199
2023-12-26,Alabama,Gadsden,2.718,3.081,3.497,3.706
2024-11-26,Alabama,Gadsden,2.708,3.113,3.503,3.237
2024-12-19,Alabama,Gadsden,2.768,3.187,3.583,3.284
2024-12-25,Alabama,Gadsden,2.706,3.136,3.498,3.269
2024-12-26,Alabama,Gadsden,2.702,3.099,3.557,3.249
2023-12-26,Alabama,Huntsville,2.795,3.168,3.519,3.761
2024-11-26,Alabama,Huntsville,2.777,3.181,3.566,3.353
2024-12-19,Alabama,Huntsville,2.755,3.167,3.569,3.336
2024-12-25,Alabama,Huntsville,2.742,3.140,3.518,3.301
2024-12-26,Alabama,Huntsville,2.738,3.123,3.520,3.271
2023-12-26,Alabama,Mobile,2.794,3.234,3.632,3.680
2024-11-26,Alabama,Mobile,2.687,3.122,3.468,3.244
2024-12-19,Alabama,Mobile,2.688,3.164,3.522,3.265
2024-12-25,Alabama,Mobile,2.662,3.108,3.495,3.251
2024-12-26,Alabama,Mobile,2.662,3.090,3.460,3.209
2023-12-26,Alabama,Montgomery,2.842,3.261,3.672,3.829
2024-11-26,Alabama,Montgomery,2.749,3.205,3.608,3.304
2024-12-19,Alabama,Montgomery,2.739,3.195,3.614,3.318
2024-12-25,Alabama,Montgomery,2.713,3.172,3.579,3.266
2024-12-26,Alabama,Montgomery,2.716,3.152,3.550,3.261
2023-12-26,Alabama,Russell County,2.829,3.266,3.595,3.928
2024-11-26,Alabama,Russell County,2.736,3.176,3.547,3.450
2024-12-19,Alabama,Russell County,2.743,3.210,3.555,3.414
2024-12-25,Alabama,Russell County,2.724,3.202,3.470,3.389
2024-12-26,Alabama,Russell County,2.716,3.218,3.553,3.404
2023-12-26,Alabama,Tuscaloosa,2.780,3.123,3.538,3.700
2024-11-26,Alabama,Tuscaloosa,2.712,3.133,3.551,3.284
