Date,State,City,Regular,Mid-Grade,Premium,Diesel
2024-01-01,Alabama,Anniston-Oxford,2.781,3.126,3.522,3.759
2024-12-01,Alabama,Anniston-Oxford,2.739,3.106,3.536,3.274
2024-12-25,Alabama,Anniston-Oxford,2.770,3.149,3.599,3.297
2024-12-31,Alabama,Anniston-Oxford,2.784,3.172,3.568,3.280
2025-01-01,Alabama,Anniston-Oxford,2.798,3.187,3.572,3.279
2024-01-01,Alabama,Auburn,2.782,3.163,3.536,3.639
2024-12-01,Alabama,Auburn,2.695,3.075,3.417,3.248
2024-12-25,Alabama,Auburn,2.670,3.049,3.488,3.211
2024-12-31,Alabama,Auburn,2.651,3.030,3.414,3.232
2025-01-01,Alabama,Auburn,2.651,3.019,3.425,3.229
2024-01-01,Alabama,Birmingham,2.803,3.222,3.610,3.755
2024-12-01,Alabama,Birmingham,2.720,3.171,3.570,3.342
2024-12-25,Alabama,Birmingham,2.730,3.184,3.607,3.361
2024-12-31,Alabama,Birmingham,2.725,3.166,3.578,3.351
2025-01-01,Alabama,Birmingham,2.724,3.188,3.584,3.366
2024-01-01,Alabama,Daphne-Fairhope-Foley,2.794,3.211,3.567,3.653
2024-12-01,Alabama,Daphne-Fairhope-Foley,2.696,3.142,3.493,3.207
2024-12-25,Alabama,Daphne-Fairhope-Foley,2.702,3.120,3.526,3.211
2024-12-31,Alabama,Daphne-Fairhope-Foley,2.694,3.107,3.495,3.207
2025-01-01,Alabama,Daphne-Fairhope-Foley,2.691,3.110,3.499,3.204
2024-01-01,Alabama,Decatur,2.743,3.173,3.578,3.690
2024-12-01,Alabama,Decatur,2.667,3.094,3.489,3.211
2024-12-25,Alabama,Decatur,2.698,3.111,3.478,3.218
2024-12-31,Alabama,Decatur,2.690,3.073,3.464,3.208
2025-01-01,Alabama,Decatur,2.691,3.098,3.476,3.204
2024-01-01,Alabama,Dothan,2.812,3.195,3.557,3.820
2024-12-01,Alabama,Dothan,2.774,3.128,3.478,3.488
2024-12-25,Alabama,Dothan,2.754,3.144,3.549,3.529
2024-12-31,Alabama,Dothan,2.738,3.134,3.531,3.525
2025-01-01,Alabama,Dothan,2.739,3.108,3.540,3.538
2024-01-01,Alabama,Florence-Muscle Shoals,2.769,3.117,3.541,3.744
2024-12-01,Alabama,Florence-Muscle Shoals,2.705,3.106,3.484,3.219
2024-12-25,Alabama,Florence-Muscle Shoals,2.743,3.172,3.542,3.217
2024-12-31,Alabama,Florence-Muscle Shoals,2.757,3.185,3.570,3.214
2025-01-01,Alabama,Florence-Muscle Shoals,2.763,3.171,3.561,3.209
2024-01-01,Alabama,Gadsden,2.775,3.133,3.558,3.680
