Date,State,City,Regular,Mid-Grade,Premium,Diesel
2023-12-02,Alabama,Anniston-Oxford,2.829,3.245,3.585,3.850
2024-11-02,Alabama,Anniston-Oxford,2.799,3.207,3.636,3.286
2024-11-25,Alabama,Anniston-Oxford,2.752,3.149,3.516,3.251
2024-12-01,Alabama,Anniston-Oxford,2.739,3.106,3.536,3.274
2024-12-02,Alabama,Anniston-Oxford,2.727,3.119,3.540,3.241
2023-12-02,Alabama,Auburn,2.835,3.188,3.523,3.854
2024-11-02,Alabama,Auburn,2.724,3.081,3.497,3.215
2024-11-25,Alabama,Auburn,2.686,3.037,3.509,3.229
2024-12-01,Alabama,Auburn,2.695,3.075,3.417,3.248
2024-12-02,Alabama,Auburn,2.686,3.095,3.409,3.241
2023-12-02,Alabama,Birmingham,2.885,3.308,3.692,3.956
2024-11-02,Alabama,Birmingham,2.792,3.274,3.669,3.350
2024-11-25,Alabama,Birmingham,2.761,3.210,3.604,3.325
2024-12-01,Alabama,Birmingham,2.720,3.171,3.570,3.342
2024-12-02,Alabama,Birmingham,2.716,3.165,3.559,3.335
2023-12-02,Alabama,Daphne-Fairhope-Foley,2.846,3.224,3.631,3.799
2024-11-02,Alabama,Daphne-Fairhope-Foley,2.747,3.181,3.533,3.189
2024-11-25,Alabama,Daphne-Fairhope-Foley,2.728,3.146,3.513,3.243
2024-12-01,Alabama,Daphne-Fairhope-Foley,2.696,3.142,3.493,3.207
2024-12-02,Alabama,Daphne-Fairhope-Foley,2.703,3.120,3.496,3.205
2023-12-02,Alabama,Decatur,2.808,3.208,3.638,3.848
2024-11-02,Alabama,Decatur,2.726,3.156,3.527,3.254
2024-11-25,Alabama,Decatur,2.698,3.123,3.472,3.254
2024-12-01,Alabama,Decatur,2.667,3.094,3.489,3.211
2024-12-02,Alabama,Decatur,2.663,3.058,3.450,3.217
2023-12-02,Alabama,Dothan,2.893,3.270,3.614,3.964
2024-11-02,Alabama,Dothan,2.845,3.246,3.587,3.513
2024-11-25,Alabama,Dothan,2.798,3.233,3.568,3.493
2024-12-01,Alabama,Dothan,2.774,3.128,3.478,3.488
2024-12-02,Alabama,Dothan,2.744,3.183,3.480,3.486
2023-12-02,Alabama,Florence-Muscle Shoals,2.850,3.248,3.628,3.979
2024-11-02,Alabama,Florence-Muscle Shoals,2.770,3.178,3.561,3.251
2024-11-25,Alabama,Florence-Muscle Shoals,2.720,3.090,3.475,3.226
2024-12-01,Alabama,Florence-Muscle Shoals,2.705,3.106,3.484,3.219
2024-12-02,Alabama,Florence-Muscle Shoals,2.706,3.105,3.486,3.220
2023-12-02,Alabama,Gadsden,2.763,3.136,3.547,3.894
