Date,State,City,Regular,Mid-Grade,Premium,Diesel
2024-01-18,Alabama,Anniston-Oxford,2.757,3.151,3.513,3.692
2024-12-18,Alabama,Anniston-Oxford,2.780,3.176,3.586,3.298
2025-01-11,Alabama,Anniston-Oxford,2.803,3.165,3.538,3.310
2025-01-17,Alabama,Anniston-Oxford,2.822,3.207,3.611,3.369
2025-01-18,Alabama,Anniston-Oxford,2.806,3.182,3.584,3.357
2024-01-18,Alabama,Auburn,2.787,3.170,3.474,3.674
2024-12-18,Alabama,Auburn,2.710,3.163,3.547,3.272
2025-01-11,Alabama,Auburn,2.678,3.093,3.444,3.269
2025-01-17,Alabama,Auburn,2.751,3.157,3.557,3.356
2025-01-18,Alabama,Auburn,2.758,3.147,3.535,3.378
2024-01-18,Alabama,Birmingham,2.818,3.261,3.642,3.748
2024-12-18,Alabama,Birmingham,2.752,3.205,3.620,3.385
2025-01-11,Alabama,Birmingham,2.755,3.213,3.624,3.391
2025-01-17,Alabama,Birmingham,2.789,3.258,3.657,3.451
2025-01-18,Alabama,Birmingham,2.792,3.251,3.664,3.464
2024-01-18,Alabama,Daphne-Fairhope-Foley,2.793,3.213,3.572,3.610
2024-12-18,Alabama,Daphne-Fairhope-Foley,2.725,3.167,3.507,3.246
2025-01-11,Alabama,Daphne-Fairhope-Foley,2.736,3.149,3.530,3.264
2025-01-17,Alabama,Daphne-Fairhope-Foley,2.816,3.253,3.604,3.406
2025-01-18,Alabama,Daphne-Fairhope-Foley,2.818,3.247,3.606,3.432
2024-01-18,Alabama,Decatur,2.784,3.202,3.576,3.696
2024-12-18,Alabama,Decatur,2.710,3.137,3.500,3.234
2025-01-11,Alabama,Decatur,2.711,3.124,3.498,3.273
2025-01-17,Alabama,Decatur,2.757,3.191,3.526,3.332
2025-01-18,Alabama,Decatur,2.759,3.180,3.531,3.311
2024-01-18,Alabama,Dothan,2.825,3.217,3.582,3.820
2024-12-18,Alabama,Dothan,2.801,3.207,3.536,3.537
2025-01-11,Alabama,Dothan,2.767,3.175,3.614,3.505
2025-01-17,Alabama,Dothan,2.833,3.223,3.605,3.525
2025-01-18,Alabama,Dothan,2.811,3.232,3.642,3.545
2024-01-18,Alabama,Florence-Muscle Shoals,2.723,3.113,3.464,3.639
2024-12-18,Alabama,Florence-Muscle Shoals,2.788,3.218,3.626,3.235
2025-01-11,Alabama,Florence-Muscle Shoals,2.745,3.162,3.531,3.230
2025-01-17,Alabama,Florence-Muscle Shoals,2.826,3.226,3.619,3.292
2025-01-18,Alabama,Florence-Muscle Shoals,2.818,3.217,3.608,3.307
