Date,State,City,Regular,Mid-Grade,Premium,Diesel
2023-11-30,Alabama,Anniston-Oxford,2.828,3.232,3.603,3.867
2024-10-30,Alabama,Anniston-Oxford,2.812,3.204,3.574,3.297
2024-11-23,Alabama,Anniston-Oxford,2.754,3.144,3.543,3.261
2024-11-29,Alabama,Anniston-Oxford,2.745,3.151,3.521,3.276
2024-11-30,Alabama,Anniston-Oxford,2.746,3.098,3.507,3.243
2023-11-30,Alabama,Auburn,2.833,3.204,3.503,3.900
2024-10-30,Alabama,Auburn,2.754,3.135,3.501,3.236
2024-11-23,Alabama,Auburn,2.692,3.080,3.440,3.263
2024-11-29,Alabama,Auburn,2.705,3.098,3.489,3.252
2024-11-30,Alabama,Auburn,2.699,3.083,3.453,3.253
2023-11-30,Alabama,Birmingham,2.887,3.302,3.683,3.962
2024-10-30,Alabama,Birmingham,2.812,3.273,3.676,3.377
2024-11-23,Alabama,Birmingham,2.770,3.238,3.638,3.355
2024-11-29,Alabama,Birmingham,2.731,3.192,3.591,3.358
2024-11-30,Alabama,Birmingham,2.723,3.172,3.563,3.349
2023-11-30,Alabama,Daphne-Fairhope-Foley,2.862,3.280,3.650,3.812
2024-10-30,Alabama,Daphne-Fairhope-Foley,2.777,3.213,3.585,3.213
2024-11-23,Alabama,Daphne-Fairhope-Foley,2.736,3.167,3.535,3.230
2024-11-29,Alabama,Daphne-Fairhope-Foley,2.704,3.139,3.530,3.235
2024-11-30,Alabama,Daphne-Fairhope-Foley,2.696,3.135,3.496,3.208
2023-11-30,Alabama,Decatur,2.805,3.260,3.619,3.891
2024-10-30,Alabama,Decatur,2.756,3.184,3.540,3.273
2024-11-23,Alabama,Decatur,2.700,3.134,3.516,3.238
2024-11-29,Alabama,Decatur,2.676,3.093,3.411,3.225
2024-11-30,Alabama,Decatur,2.667,3.115,3.486,3.222
2023-11-30,Alabama,Dothan,2.890,3.229,3.614,3.951
2024-10-30,Alabama,Dothan,2.861,3.272,3.584,3.502
2024-11-23,Alabama,Dothan,2.823,3.205,3.603,3.517
2024-11-29,Alabama,Dothan,2.780,3.132,3.566,3.491
2024-11-30,Alabama,Dothan,2.779,3.146,3.519,3.516
2023-11-30,Alabama,Florence-Muscle Shoals,2.888,3.298,3.705,3.974
2024-10-30,Alabama,Florence-Muscle Shoals,2.819,3.251,3.619,3.275
2024-11-23,Alabama,Florence-Muscle Shoals,2.730,3.139,3.508,3.245
2024-11-29,Alabama,Florence-Muscle Shoals,2.719,3.119,3.510,3.213
2024-11-30,Alabama,Florence-Muscle Shoals,2.707,3.108,3.495,3.210
2023-11-30,Alabama,Gadsden,2.763,3.134,3.530,3.916
2024-10-30,Alabama,Gadsden,2.685,3.147,3.524,3.275
2024-11-23,Alabama,Gadsden,2.737,3.171,3.550,3.271
2024-11-29,Alabama,Gadsden,2.658,3.064,3.479,3.217
2024-11-30,Alabama,Gadsden,2.644,3.050,3.454,3.186
2023-11-30,Alabama,Huntsville,2.890,3.276,3.653,3.950
2024-10-30,Alabama,Huntsville,2.845,3.262,3.661,3.383
2024-11-23,Alabama,Huntsville,2.784,3.196,3.595,3.351
2024-11-29,Alabama,Huntsville,2.764,3.158,3.542,3.339
2024-11-30,Alabama,Huntsville,2.756,3.163,3.527,3.280
2023-11-30,Alabama,Mobile,2.884,3.364,3.715,3.827
2024-10-30,Alabama,Mobile,2.759,3.165,3.565,3.236
2024-11-23,Alabama,Mobile,2.703,3.155,3.511,3.238
2024-11-29,Alabama,Mobile,2.673,3.100,3.423,3.226
2024-11-30,Alabama,Mobile,2.662,3.073,3.424,3.227
2023-11-30,Alabama,Montgomery,2.911,3.358,3.762,3.977
2024-10-30,Alabama,Montgomery,2.804,3.260,3.674,3.275
2024-11-23,Alabama,Montgomery,2.756,3.228,3.621,3.293
2024-11-29,Alabama,Montgomery,2.734,3.176,3.574,3.283
2024-11-30,Alabama,Montgomery,2.723,3.160,3.560,3.285
2023-11-30,Alabama,Russell County,2.872,3.320,3.652,4.098
