Date,State,City,Regular,Mid-Grade,Premium,Diesel
2024-01-14,Alabama,Anniston-Oxford,2.763,3.159,3.516,3.705
2024-12-14,Alabama,Anniston-Oxford,2.695,3.065,3.467,3.301
2025-01-07,Alabama,Anniston-Oxford,2.810,3.167,3.577,3.300
2025-01-13,Alabama,Anniston-Oxford,2.809,3.132,3.548,3.323
2025-01-14,Alabama,Anniston-Oxford,2.811,3.155,3.562,3.314
2024-01-14,Alabama,Auburn,2.783,3.161,3.523,3.687
2024-12-14,Alabama,Auburn,2.649,3.034,3.432,3.242
2025-01-07,Alabama,Auburn,2.676,3.043,3.447,3.284
2025-01-13,Alabama,Auburn,2.677,2.998,3.438,3.245
2025-01-14,Alabama,Auburn,2.688,3.032,3.425,3.303
2024-01-14,Alabama,Birmingham,2.829,3.290,3.664,3.755
2024-12-14,Alabama,Birmingham,2.702,3.175,3.589,3.379
2025-01-07,Alabama,Birmingham,2.764,3.238,3.634,3.385
2025-01-13,Alabama,Birmingham,2.752,3.194,3.579,3.380
2025-01-14,Alabama,Birmingham,2.752,3.208,3.608,3.398
2024-01-14,Alabama,Daphne-Fairhope-Foley,2.819,3.192,3.575,3.629
2024-12-14,Alabama,Daphne-Fairhope-Foley,2.710,3.123,3.509,3.212
2025-01-07,Alabama,Daphne-Fairhope-Foley,2.715,3.115,3.492,3.260
2025-01-13,Alabama,Daphne-Fairhope-Foley,2.729,3.156,3.504,3.271
2025-01-14,Alabama,Daphne-Fairhope-Foley,2.729,3.156,3.521,3.277
2024-01-14,Alabama,Decatur,2.757,3.215,3.550,3.688
2024-12-14,Alabama,Decatur,2.664,3.058,3.477,3.211
2025-01-07,Alabama,Decatur,2.713,3.138,3.509,3.240
2025-01-13,Alabama,Decatur,2.701,3.074,3.476,3.265
2025-01-14,Alabama,Decatur,2.708,3.097,3.475,3.292
2024-01-14,Alabama,Dothan,2.823,3.219,3.575,3.787
2024-12-14,Alabama,Dothan,2.762,3.157,3.532,3.517
2025-01-07,Alabama,Dothan,2.770,3.151,3.520,3.504
2025-01-13,Alabama,Dothan,2.759,3.159,3.584,3.494
2025-01-14,Alabama,Dothan,2.781,3.197,3.570,3.511
2024-01-14,Alabama,Florence-Muscle Shoals,2.733,3.134,3.517,3.651
2024-12-14,Alabama,Florence-Muscle Shoals,2.673,3.053,3.442,3.233
2025-01-07,Alabama,Florence-Muscle Shoals,2.774,3.177,3.547,3.268
2025-01-13,Alabama,Florence-Muscle Shoals,2.748,3.123,3.471,3.267
